image,repeat,brightness,num_labels,has_small,is_dark
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03192.jpg,1,0.123715,3,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03193.jpg,1,0.279264,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03196.jpg,1,0.166527,3,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03197.jpg,1,0.068680,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03198.jpg,1,0.111472,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03199.jpg,1,0.238988,2,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03200.jpg,1,0.329149,1,0,0
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03201.jpg,1,0.029188,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03203.jpg,1,0.113855,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03205.jpg,1,0.140751,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03206.jpg,3,0.030020,6,1,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03209.jpg,1,0.346985,4,1,0
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03210.jpg,1,0.077090,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03211.jpg,1,0.066389,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03212.jpg,1,0.059201,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03213.jpg,1,0.106597,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03216.jpg,1,0.019227,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03217.jpg,1,0.236815,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03218.jpg,1,0.081263,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03220.jpg,1,0.145855,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03221.jpg,1,0.104537,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03224.jpg,1,0.037395,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03225.jpg,1,0.131802,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03226.jpg,1,0.178602,2,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03227.jpg,2,0.262821,1,1,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03229.jpg,1,0.275038,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03231.jpg,1,0.052708,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03232.jpg,1,0.060911,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03234.jpg,1,0.239561,2,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03235.jpg,1,0.266967,3,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03236.jpg,2,0.217834,4,1,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03237.jpg,1,0.276060,2,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03239.jpg,1,0.276281,2,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03240.jpg,3,0.126387,2,1,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03241.jpg,1,0.055258,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03242.jpg,3,0.079674,1,1,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03244.jpg,2,0.262441,1,1,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03246.jpg,1,0.107378,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03247.jpg,1,0.214182,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03248.jpg,1,0.206278,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03250.jpg,2,0.101725,1,1,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03251.jpg,1,0.113877,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03252.jpg,2,0.128681,1,1,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03253.jpg,1,0.078376,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03254.jpg,1,0.091131,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03255.jpg,2,0.177079,2,1,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03256.jpg,1,0.101095,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03257.jpg,1,0.110271,3,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03258.jpg,1,0.243193,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03259.jpg,2,0.073569,2,1,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03260.jpg,1,0.169528,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03261.jpg,1,0.081498,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03262.jpg,1,0.162410,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03263.jpg,1,0.095765,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03264.jpg,1,0.226050,2,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03265.jpg,1,0.023326,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03267.jpg,1,0.256267,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03269.jpg,1,0.213583,2,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03270.jpg,3,0.111754,2,1,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03271.jpg,1,0.187397,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03272.jpg,1,0.141807,3,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03273.jpg,3,0.068084,1,1,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03275.jpg,1,0.039049,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03278.jpg,1,0.017511,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03279.jpg,2,0.165651,1,1,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03280.jpg,1,0.126926,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03281.jpg,1,0.133422,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03282.jpg,1,0.192521,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03283.jpg,1,0.148251,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03284.jpg,3,0.128761,1,1,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03285.jpg,1,0.217218,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03286.jpg,1,0.171561,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03287.jpg,1,0.110957,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03288.jpg,1,0.123652,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03289.jpg,1,0.070854,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03290.jpg,3,0.086366,5,1,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03291.jpg,1,0.025104,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03293.jpg,1,0.178857,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03294.jpg,1,0.148913,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03295.jpg,1,0.128697,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03296.jpg,1,0.119706,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03297.jpg,1,0.206902,2,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03298.jpg,1,0.114539,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03300.jpg,1,0.201722,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03301.jpg,1,0.227009,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03302.jpg,1,0.116887,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03303.jpg,2,0.050332,4,1,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03304.jpg,1,0.097918,2,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03306.jpg,1,0.083851,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03308.jpg,1,0.296822,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03310.jpg,1,0.210195,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03311.jpg,1,0.248113,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03312.jpg,1,0.199228,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03313.jpg,1,0.144760,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03315.jpg,1,0.103243,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03317.jpg,1,0.190103,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03319.jpg,1,0.161453,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03320.jpg,1,0.171935,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03321.jpg,1,0.221536,2,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03323.jpg,1,0.173287,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03324.jpg,1,0.207860,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03325.jpg,1,0.120929,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03326.jpg,1,0.106076,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03327.jpg,1,0.078595,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03328.jpg,1,0.321655,2,0,0
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03329.jpg,1,0.165384,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03330.jpg,1,0.243067,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03331.jpg,1,0.286509,6,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03332.jpg,1,0.248907,3,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03333.jpg,1,0.177735,2,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03335.jpg,1,0.092762,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03337.jpg,1,0.116018,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03338.jpg,1,0.272918,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03339.jpg,1,0.113985,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03341.jpg,2,0.182069,14,1,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03342.jpg,1,0.118766,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03343.jpg,1,0.185004,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03344.jpg,1,0.131580,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03345.jpg,1,0.116356,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03347.jpg,1,0.098912,2,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03348.jpg,1,0.148133,2,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03350.jpg,1,0.066798,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03351.jpg,1,0.139687,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03352.jpg,1,0.220034,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03353.jpg,1,0.358716,1,0,0
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03355.JPEG,1,0.231305,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03356.JPEG,1,0.167935,2,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03357.JPEG,1,0.265248,6,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03358.JPEG,1,0.199176,2,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03359.JPEG,1,0.238309,3,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03360.JPEG,1,0.072417,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03363.jpg,2,0.203348,5,1,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03364.jpg,1,0.260289,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03366.JPG,1,0.326330,3,1,0
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03367.JPG,1,0.344509,1,0,0
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03368.jpg,1,0.050055,2,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03369.JPG,1,0.248646,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03371.JPG,1,0.116241,3,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03372.JPG,1,0.076986,3,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03373.JPG,1,0.088807,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03374.JPG,1,0.081121,2,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03376.jpg,1,0.092443,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03377.jpg,1,0.054050,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03379.jpg,1,0.225441,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03380.jpg,1,0.262429,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03381.jpg,1,0.112588,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03382.jpg,1,0.486826,1,0,0
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03384.jpg,1,0.082359,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03385.jpg,1,0.163101,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03386.jpg,1,0.024817,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03388.jpg,1,0.017579,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03389.jpg,1,0.129356,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03391.jpg,1,0.029825,2,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03392.jpg,1,0.062047,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03394.jpg,1,0.074708,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03395.jpg,1,0.183450,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03397.jpg,1,0.155927,2,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03398.png,1,0.051177,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03400.jpg,1,0.077586,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03401.jpg,1,0.141720,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03402.jpg,1,0.192686,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03403.jpg,1,0.170463,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03404.jpg,1,0.095129,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03405.jpg,1,0.136350,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03406.jpg,1,0.161214,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03408.jpg,1,0.037013,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03409.jpg,1,0.081135,2,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03411.jpg,1,0.002118,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03413.jpg,1,0.082841,2,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03414.jpg,1,0.136534,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03415.jpg,1,0.013475,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03416.jpg,1,0.079045,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03417.jpg,1,0.048505,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03418.jpg,1,0.041395,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03419.jpg,1,0.187016,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03420.jpg,1,0.070878,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03421.jpg,1,0.013471,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03422.jpg,1,0.058769,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03424.jpg,1,0.100523,2,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03425.jpg,1,0.342087,1,0,0
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03426.jpg,1,0.218034,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03427.jpg,1,0.223540,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03428.jpg,1,0.072667,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03429.jpg,1,0.357268,1,0,0
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03430.jpg,1,0.345443,1,0,0
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03431.jpg,1,0.148076,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03432.jpg,1,0.162779,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03433.jpg,1,0.062020,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03434.jpg,1,0.094196,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03435.png,1,0.042021,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03438.jpg,1,0.080791,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03439.jpg,1,0.087693,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03440.jpg,1,0.212733,2,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03442.jpg,1,0.101179,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03443.jpg,1,0.135121,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03444.jpg,1,0.028268,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03446.jpg,1,0.009589,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03447.jpg,1,0.125372,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03448.jpg,1,0.301914,1,0,0
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03450.jpg,1,0.148953,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03452.jpg,1,0.038402,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03453.jpg,1,0.095362,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03454.jpg,1,0.109968,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03455.jpg,1,0.139906,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03456.jpg,1,0.108719,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03457.jpg,1,0.066233,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03459.jpg,1,0.076891,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03460.jpg,1,0.161696,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03461.jpg,1,0.066244,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03462.jpg,1,0.092174,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03463.jpg,2,0.149475,5,1,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03464.jpg,1,0.148945,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03465.jpg,3,0.179976,3,1,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03466.jpg,1,0.123580,2,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03467.jpg,1,0.043602,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03468.jpg,1,0.117281,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03469.jpg,1,0.033603,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03471.jpg,1,0.117135,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03472.jpg,1,0.049275,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03473.jpg,1,0.041374,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03474.jpg,1,0.070218,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03476.jpg,1,0.047912,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03478.jpg,1,0.042204,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03479.jpg,1,0.065839,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_03480.jpg,1,0.073055,1,0,1
